id;type;label;S1;S2;S3
5591;COMMAND;MINUS_ONE;valid;test;test
5592;COMMAND;TURN_LEFT;valid;test;train
5593;COMMAND;TURN_RIGHT;train;test;train
5594;COMMAND;LOOP_TWICE;train;test;train
5595;ORIENTATION;ARROW_DOWN;valid;test;train
5596;COMMAND;LOOP_THREE_TIMES;train;test;train
5597;COMMAND;LOOP_FOUR_TIMES;train;test;train
5598;COMMAND;LOOP_END;train;test;train
5599;COMMAND;PLUS_ONE;train;test;train
5600;COMMAND;INSPECT;;;
5601;COMMAND;MINUS_ONE;train;test;test
5602;COMMAND;TURN_LEFT;valid;test;test
5603;COMMAND;TURN_RIGHT;valid;test;valid
5604;COMMAND;LOOP_TWICE;valid;test;test
5605;COMMAND;LOOP_THREE_TIMES;train;test;train
5606;ORIENTATION;ARROW_LEFT;train;test;train
5607;COMMAND;LOOP_FOUR_TIMES;train;test;train
5608;COMMAND;LOOP_END;train;test;train
5609;COMMAND;PLUS_ONE;train;test;test
5610;COMMAND;MINUS_ONE;train;test;train
5611;COMMAND;TURN_LEFT;train;test;test
5612;COMMAND;TURN_RIGHT;train;test;train
5613;COMMAND;LOOP_TWICE;train;test;test
5614;COMMAND;LOOP_THREE_TIMES;train;test;train
5615;COMMAND;LOOP_FOUR_TIMES;train;test;train
5616;COMMAND;LOOP_END;train;test;test
5617;ORIENTATION;ARROW_DOWN;train;test;valid
5618;COMMAND;LOOP_END;train;test;train
5619;COMMAND;PLUS_ONE;train;test;test
5620;COMMAND;MINUS_ONE;train;test;test
5621;COMMAND;TURN_LEFT;train;test;train
5622;COMMAND;TURN_RIGHT;train;test;test
5623;COMMAND;LOOP_TWICE;train;test;test
5624;COMMAND;LOOP_THREE_TIMES;train;test;train
5625;COMMAND;LOOP_FOUR_TIMES;train;test;valid
5626;COMMAND;LOOP_END;train;test;test
5627;COMMAND;PLUS_ONE;train;test;test
5628;ORIENTATION;ARROW_RIGHT;train;test;train
5629;COMMAND;MINUS_ONE;train;test;train
5630;COMMAND;TURN_LEFT;train;test;test
5631;COMMAND;TURN_RIGHT;train;test;test
5632;COMMAND;LOOP_TWICE;train;test;train
5633;COMMAND;LOOP_THREE_TIMES;train;test;valid
5634;COMMAND;LOOP_FOUR_TIMES;train;test;train
5635;CROSS;CHECKED;train;test;train
5636;CROSS;EMPTY;valid;test;train
5637;CROSS;CHECKED;valid;test;train
5638;CROSS;EMPTY;train;test;train
5639;ORIENTATION;ARROW_UP;train;test;train
5640;CROSS;CHECKED;valid;test;train
5641;CROSS;EMPTY;valid;test;train
5642;CROSS;CHECKED;train;test;test
5643;CROSS;EMPTY;train;test;train
5644;CROSS;CHECKED;train;test;test
5645;CROSS;EMPTY;train;test;valid
5646;CROSS;CHECKED;train;test;train
5647;CROSS;EMPTY;train;test;train
5648;CROSS;CHECKED;valid;test;train
5649;CROSS;EMPTY;train;test;test
5650;ORIENTATION;ARROW_LEFT;train;test;valid
5651;CROSS;EMPTY;train;test;train
5652;CROSS;CHECKED;valid;test;train
5653;CROSS;EMPTY;train;test;train
5654;CROSS;CHECKED;train;test;train
5655;CROSS;EMPTY;train;test;train
5656;CROSS;CHECKED;train;test;train
5657;CROSS;EMPTY;train;test;train
5658;CROSS;CHECKED;train;test;test
5659;CROSS;EMPTY;valid;test;train
5660;CROSS;CHECKED;valid;test;test
5661;ORIENTATION;ARROW_DOWN;train;test;train
5662;ORIENTATION;ARROW_DOWN;train;test;test
5663;CROSS;EMPTY;train;test;test
5664;CROSS;CHECKED;train;test;train
5665;CROSS;EMPTY;train;test;train
5666;CROSS;CHECKED;train;test;train
5667;CROSS;CHECKED;train;test;valid
5668;CROSS;EMPTY;train;test;test
5669;CROSS;CHECKED;train;test;train
5670;CROSS;EMPTY;valid;test;test
5671;CROSS;CHECKED;train;test;train
5672;CROSS;EMPTY;valid;test;test
5673;ORIENTATION;ARROW_RIGHT;valid;test;valid
5674;CROSS;CHECKED;train;test;test
5675;CROSS;EMPTY;train;test;valid
5676;CROSS;CHECKED;train;test;valid
5677;CROSS;EMPTY;train;test;train
5678;CROSS;CHECKED;train;test;valid
5679;CROSS;EMPTY;train;test;train
5680;CROSS;CHECKED;train;test;train
5681;CROSS;EMPTY;train;test;test
5682;CROSS;EMPTY;train;test;test
5683;CROSS;CHECKED;train;test;valid
5684;ORIENTATION;ARROW_UP;valid;test;train
5685;CROSS;EMPTY;train;test;train
5686;CROSS;CHECKED;train;test;train
5687;CROSS;EMPTY;train;test;train
5688;CROSS;CHECKED;valid;test;train
5689;CROSS;EMPTY;train;test;train
5690;CROSS;CHECKED;train;test;test
5691;CROSS;EMPTY;train;test;train
5692;CROSS;CHECKED;valid;test;test
5693;CROSS;EMPTY;train;test;test
5694;CROSS;CHECKED;train;test;train
5695;ORIENTATION;ARROW_LEFT;train;test;train
5696;CROSS;EMPTY;train;test;test
5697;CROSS;CHECKED;train;test;train
5698;ORIENTATION;ARROW_DOWN;train;test;train
5699;ORIENTATION;ARROW_RIGHT;train;test;train
5700;ORIENTATION;ARROW_UP;train;test;valid
5701;ORIENTATION;ARROW_LEFT;train;test;train
5702;ORIENTATION;ARROW_DOWN;train;test;train
5703;ORIENTATION;ARROW_RIGHT;train;test;train
5704;ORIENTATION;ARROW_LEFT;train;test;train
5705;ORIENTATION;ARROW_UP;train;test;valid
5706;ORIENTATION;ARROW_LEFT;train;test;valid
5707;ORIENTATION;ARROW_UP;train;test;train
5708;ORIENTATION;ARROW_DOWN;train;test;valid
5709;ORIENTATION;ARROW_LEFT;train;test;train
5710;ORIENTATION;ARROW_RIGHT;train;test;train
5711;ORIENTATION;ARROW_UP;train;test;valid
5712;ORIENTATION;ARROW_DOWN;train;test;train
5713;ORIENTATION;ARROW_LEFT;train;test;test
5714;ORIENTATION;ARROW_RIGHT;train;test;train
5715;ORIENTATION;ARROW_UP;train;test;train
5716;ORIENTATION;ARROW_UP;train;test;valid
5717;ORIENTATION;ARROW_DOWN;valid;test;train
5718;ORIENTATION;ARROW_LEFT;train;test;train
5719;ORIENTATION;ARROW_RIGHT;train;test;train
5720;ORIENTATION;ARROW_UP;train;test;test
5721;ORIENTATION;ARROW_DOWN;train;test;train
5722;ORIENTATION;ARROW_LEFT;train;test;train
5723;ORIENTATION;ARROW_RIGHT;train;test;train
5724;COMMAND;LOOP_FOUR_TIMES;train;test;valid
5725;COMMAND;LOOP_END;train;test;valid
5726;ORIENTATION;ARROW_RIGHT;train;test;valid
5727;COMMAND;PLUS_ONE;train;test;test
5728;COMMAND;MINUS_ONE;train;test;test
5729;COMMAND;TURN_LEFT;train;test;train
5730;COMMAND;TURN_RIGHT;train;test;train
5731;COMMAND;LOOP_TWICE;train;test;train
5732;COMMAND;LOOP_THREE_TIMES;train;test;train
5733;COMMAND;LOOP_FOUR_TIMES;train;test;train
5734;COMMAND;LOOP_END;train;test;valid
5735;COMMAND;PLUS_ONE;valid;test;train
5736;COMMAND;MINUS_ONE;train;test;train
5737;ORIENTATION;ARROW_DOWN;train;test;test
5738;COMMAND;TURN_LEFT;valid;test;train
5739;COMMAND;TURN_RIGHT;train;test;test
5740;COMMAND;LOOP_TWICE;valid;test;train
5741;COMMAND;LOOP_THREE_TIMES;train;test;train
5742;COMMAND;LOOP_THREE_TIMES;train;test;test
5743;COMMAND;LOOP_FOUR_TIMES;train;test;valid
5744;COMMAND;LOOP_END;train;test;train
5745;COMMAND;PLUS_ONE;train;test;train
5746;COMMAND;MINUS_ONE;train;test;test
5747;COMMAND;TURN_LEFT;train;test;train
5748;ORIENTATION;ARROW_LEFT;train;test;valid
5749;COMMAND;TURN_RIGHT;train;test;test
5750;COMMAND;LOOP_TWICE;valid;test;train
5751;COMMAND;LOOP_THREE_TIMES;train;test;train
5752;COMMAND;LOOP_FOUR_TIMES;train;test;train
5753;COMMAND;LOOP_END;train;test;test
5754;COMMAND;PLUS_ONE;valid;test;train
5755;COMMAND;MINUS_ONE;train;test;train
5756;COMMAND;TURN_LEFT;train;test;train
5757;COMMAND;TURN_RIGHT;train;test;train
5758;COMMAND;LOOP_TWICE;valid;test;train
5759;ORIENTATION;ARROW_UP;valid;test;train
5760;COMMAND;LOOP_TWICE;train;test;train
5761;COMMAND;LOOP_THREE_TIMES;train;test;test
5762;COMMAND;LOOP_FOUR_TIMES;train;test;valid
5763;COMMAND;LOOP_END;train;test;train
5764;COMMAND;PLUS_ONE;train;test;test
5765;COMMAND;MINUS_ONE;train;test;test
5766;COMMAND;TURN_LEFT;train;test;train
5767;COMMAND;TURN_RIGHT;train;test;train
5768;COMMAND;LOOP_TWICE;train;test;train
5769;COMMAND;LOOP_THREE_TIMES;train;test;valid
5770;ORIENTATION;ARROW_RIGHT;train;test;train
5771;COMMAND;LOOP_FOUR_TIMES;valid;test;test
5772;COMMAND;LOOP_END;valid;test;train
5773;COMMAND;PLUS_ONE;train;test;test
5774;COMMAND;MINUS_ONE;train;test;test
5775;COMMAND;TURN_LEFT;train;test;train
5776;COMMAND;TURN_RIGHT;train;test;test
5777;COMMAND;TURN_RIGHT;train;test;train
5778;COMMAND;LOOP_TWICE;train;test;train
5779;COMMAND;LOOP_THREE_TIMES;train;test;test
5780;COMMAND;LOOP_FOUR_TIMES;train;test;test
5781;ORIENTATION;ARROW_UP;valid;test;train
5782;ORIENTATION;ARROW_RIGHT;train;test;test
5783;ORIENTATION;ARROW_DOWN;valid;test;valid
5784;COMMAND;TURN_RIGHT;train;test;valid
5785;COMMAND;LOOP_TWICE;train;test;test
5786;COMMAND;LOOP_THREE_TIMES;valid;test;train
5787;COMMAND;LOOP_FOUR_TIMES;train;test;train
5788;COMMAND;LOOP_END;train;test;valid
5789;COMMAND;PLUS_ONE;train;test;train
5790;COMMAND;MINUS_ONE;train;test;test
5791;COMMAND;TURN_LEFT;train;test;train
5792;COMMAND;TURN_RIGHT;train;test;train
5793;COMMAND;LOOP_TWICE;train;test;valid
5794;ORIENTATION;ARROW_LEFT;train;test;test
5795;COMMAND;LOOP_THREE_TIMES;train;test;train
5796;COMMAND;LOOP_FOUR_TIMES;valid;test;train
5797;COMMAND;PLUS_ONE;train;test;train
5798;COMMAND;MINUS_ONE;train;test;test
5799;COMMAND;TURN_LEFT;train;test;train
5800;COMMAND;TURN_RIGHT;train;test;test
5801;COMMAND;LOOP_TWICE;train;test;valid
5802;COMMAND;LOOP_THREE_TIMES;train;test;train
5803;COMMAND;LOOP_FOUR_TIMES;train;test;test
5804;COMMAND;LOOP_END;train;test;test
5805;ORIENTATION;ARROW_UP;train;test;train
5806;COMMAND;PLUS_ONE;train;test;train
5807;COMMAND;MINUS_ONE;train;test;train
5808;COMMAND;TURN_LEFT;train;test;train
5809;COMMAND;TURN_RIGHT;train;test;train
5810;COMMAND;LOOP_TWICE;train;test;train
5811;COMMAND;LOOP_THREE_TIMES;valid;test;train
5812;COMMAND;LOOP_FOUR_TIMES;train;test;train
5813;COMMAND;LOOP_END;train;test;valid
5814;COMMAND;LOOP_END;train;test;test
5815;COMMAND;PLUS_ONE;train;test;train
5816;ORIENTATION;ARROW_RIGHT;train;test;train
5817;COMMAND;MINUS_ONE;train;test;test
5818;COMMAND;TURN_LEFT;train;test;train
5819;COMMAND;TURN_RIGHT;train;test;train
5820;COMMAND;LOOP_TWICE;train;test;train
5821;COMMAND;LOOP_THREE_TIMES;train;test;test
5822;COMMAND;LOOP_FOUR_TIMES;train;test;valid
5823;COMMAND;LOOP_END;train;test;train
5824;COMMAND;PLUS_ONE;train;test;test
5825;COMMAND;MINUS_ONE;valid;test;test
5826;COMMAND;TURN_LEFT;train;test;train
5827;ORIENTATION;ARROW_DOWN;train;test;valid
5828;COMMAND;TURN_RIGHT;train;test;test
5829;COMMAND;LOOP_TWICE;valid;test;train
5830;COMMAND;LOOP_THREE_TIMES;train;test;train
5831;COMMAND;LOOP_FOUR_TIMES;train;test;test
5832;COMMAND;PLUS_ONE;train;test;train
5833;COMMAND;MINUS_ONE;train;test;train
5834;COMMAND;TURN_LEFT;train;test;train
5835;COMMAND;TURN_RIGHT;train;test;train
5836;COMMAND;LOOP_TWICE;valid;test;train
5837;COMMAND;LOOP_THREE_TIMES;train;test;valid
5838;ORIENTATION;ARROW_LEFT;train;test;train
5839;COMMAND;LOOP_FOUR_TIMES;train;test;train
5840;COMMAND;LOOP_END;train;test;train
5841;COMMAND;PLUS_ONE;train;test;test
5842;COMMAND;MINUS_ONE;valid;test;train
5843;COMMAND;TURN_LEFT;train;test;train
5844;COMMAND;TURN_RIGHT;train;test;test
5845;COMMAND;LOOP_TWICE;valid;test;train
5846;COMMAND;LOOP_THREE_TIMES;train;test;train
5847;COMMAND;LOOP_FOUR_TIMES;train;test;test
5848;COMMAND;LOOP_END;train;test;train
5849;ORIENTATION;ARROW_DOWN;valid;test;valid
5850;COMMAND;LOOP_END;train;test;train
5851;COMMAND;PLUS_ONE;train;test;test
5852;COMMAND;MINUS_ONE;train;test;test
5853;COMMAND;TURN_LEFT;train;test;test
5854;COMMAND;TURN_RIGHT;train;test;test
5855;COMMAND;LOOP_TWICE;train;test;test
5856;COMMAND;LOOP_THREE_TIMES;train;test;train
5857;COMMAND;LOOP_FOUR_TIMES;valid;test;train
5858;COMMAND;LOOP_END;train;test;train
5859;COMMAND;PLUS_ONE;valid;test;valid
5860;ORIENTATION;ARROW_RIGHT;train;test;train
5861;COMMAND;MINUS_ONE;train;test;train
5862;COMMAND;TURN_LEFT;train;test;test
5863;COMMAND;TURN_RIGHT;train;test;test
5864;COMMAND;LOOP_TWICE;train;test;train
5865;COMMAND;LOOP_THREE_TIMES;train;test;train
5866;COMMAND;LOOP_FOUR_TIMES;train;test;valid
5867;CROSS;CHECKED;train;test;test
5868;CROSS;EMPTY;valid;test;valid
5869;CROSS;CHECKED;train;test;train
5870;CROSS;EMPTY;valid;test;train
5871;ORIENTATION;ARROW_UP;train;test;train
5872;CROSS;CHECKED;train;test;train
5873;CROSS;EMPTY;train;test;test
5874;CROSS;CHECKED;train;test;train
5875;CROSS;EMPTY;valid;test;test
5876;CROSS;CHECKED;train;test;train
5877;CROSS;EMPTY;valid;test;train
5878;CROSS;CHECKED;train;test;valid
5879;CROSS;EMPTY;train;test;train
5880;CROSS;CHECKED;valid;test;train
5881;CROSS;EMPTY;train;test;train
5882;ORIENTATION;ARROW_LEFT;train;test;test
5883;CROSS;EMPTY;train;test;test
5884;CROSS;CHECKED;train;test;train
5885;CROSS;EMPTY;train;test;train
5886;CROSS;CHECKED;train;test;valid
5887;CROSS;EMPTY;train;test;test
5888;CROSS;CHECKED;train;test;train
5889;CROSS;EMPTY;train;test;test
5890;CROSS;CHECKED;train;test;train
5891;CROSS;EMPTY;train;test;train
5892;CROSS;CHECKED;train;test;train
5893;ORIENTATION;ARROW_DOWN;train;test;train
5894;ORIENTATION;ARROW_DOWN;train;test;valid
5895;CROSS;EMPTY;valid;test;train
5896;CROSS;CHECKED;valid;test;train
5897;CROSS;EMPTY;valid;test;valid
5898;CROSS;CHECKED;train;test;train
5899;CROSS;CHECKED;train;test;test
5900;CROSS;EMPTY;train;test;test
5901;CROSS;CHECKED;train;test;train
5902;CROSS;EMPTY;train;test;test
5903;CROSS;CHECKED;train;test;valid
5904;CROSS;EMPTY;train;test;test
5905;ORIENTATION;ARROW_RIGHT;train;test;train
5906;CROSS;CHECKED;train;test;train
5907;CROSS;EMPTY;train;test;test
5908;CROSS;CHECKED;train;test;train
5909;CROSS;EMPTY;train;test;train
5910;CROSS;CHECKED;train;test;test
5911;CROSS;EMPTY;train;test;test
5912;CROSS;CHECKED;train;test;valid
5913;CROSS;EMPTY;train;test;test
5914;CROSS;EMPTY;valid;test;train
5915;CROSS;CHECKED;train;test;train
5916;ORIENTATION;ARROW_UP;train;test;train
5917;CROSS;EMPTY;valid;test;test
5918;CROSS;CHECKED;train;test;test
5919;CROSS;EMPTY;train;test;valid
5920;CROSS;CHECKED;train;test;test
5921;CROSS;EMPTY;train;test;train
5922;CROSS;CHECKED;train;test;train
5923;CROSS;EMPTY;train;test;train
5924;CROSS;CHECKED;train;test;train
5925;CROSS;EMPTY;train;test;test
5926;CROSS;CHECKED;valid;test;valid
5927;ORIENTATION;ARROW_LEFT;train;test;test
5928;CROSS;EMPTY;train;test;test
5929;CROSS;CHECKED;train;test;test
5930;ORIENTATION;ARROW_DOWN;train;test;train
5931;ORIENTATION;ARROW_RIGHT;train;test;test
5932;ORIENTATION;ARROW_UP;train;test;train
5933;ORIENTATION;ARROW_LEFT;train;test;train
5934;ORIENTATION;ARROW_DOWN;train;test;valid
5935;ORIENTATION;ARROW_RIGHT;train;test;valid
5936;ORIENTATION;ARROW_LEFT;valid;test;test
5937;ORIENTATION;ARROW_UP;train;test;train
5938;ORIENTATION;ARROW_LEFT;train;test;train
5939;ORIENTATION;ARROW_UP;train;test;valid
5940;ORIENTATION;ARROW_DOWN;valid;test;train
5941;ORIENTATION;ARROW_LEFT;valid;test;train
5942;ORIENTATION;ARROW_RIGHT;train;test;valid
5943;ORIENTATION;ARROW_UP;train;test;train
5944;ORIENTATION;ARROW_DOWN;train;test;train
5945;ORIENTATION;ARROW_LEFT;train;test;test
5946;ORIENTATION;ARROW_RIGHT;train;test;train
5947;ORIENTATION;ARROW_UP;valid;test;train
5948;ORIENTATION;ARROW_UP;train;test;test
5949;ORIENTATION;ARROW_DOWN;valid;test;train
5950;ORIENTATION;ARROW_LEFT;train;test;train
5951;ORIENTATION;ARROW_RIGHT;train;test;train
5952;ORIENTATION;ARROW_UP;train;test;test
5953;ORIENTATION;ARROW_DOWN;train;test;train
5954;ORIENTATION;ARROW_LEFT;train;test;train
5955;ORIENTATION;ARROW_RIGHT;train;test;valid
5956;COMMAND;PLUS_ONE;train;test;test
5957;COMMAND;MINUS_ONE;train;test;test
5958;ORIENTATION;ARROW_RIGHT;train;test;train
5959;COMMAND;TURN_LEFT;train;test;train
5960;COMMAND;TURN_RIGHT;train;test;train
5961;COMMAND;LOOP_TWICE;train;test;train
5962;COMMAND;LOOP_THREE_TIMES;train;test;train
5963;COMMAND;LOOP_FOUR_TIMES;train;test;train
5964;COMMAND;LOOP_END;train;test;valid
5965;COMMAND;PLUS_ONE;train;test;train
5966;COMMAND;MINUS_ONE;train;test;test
5967;COMMAND;TURN_LEFT;train;test;test
5968;COMMAND;TURN_RIGHT;train;test;test
5969;ORIENTATION;ARROW_DOWN;train;test;train
5970;COMMAND;LOOP_TWICE;train;test;test
5971;COMMAND;LOOP_THREE_TIMES;train;test;train
5972;COMMAND;LOOP_FOUR_TIMES;train;test;valid
5973;COMMAND;LOOP_END;train;test;valid
5974;COMMAND;LOOP_END;train;test;train
5975;COMMAND;PLUS_ONE;valid;test;test
5976;COMMAND;MINUS_ONE;train;test;train
5977;COMMAND;TURN_LEFT;train;test;train
5978;COMMAND;TURN_RIGHT;valid;test;train
5979;COMMAND;LOOP_TWICE;train;test;test
5980;ORIENTATION;ARROW_LEFT;valid;test;train
5981;COMMAND;LOOP_THREE_TIMES;train;test;test
5982;COMMAND;LOOP_FOUR_TIMES;train;test;train
5983;COMMAND;LOOP_END;train;test;train
5984;COMMAND;PLUS_ONE;train;test;train
5985;COMMAND;MINUS_ONE;train;test;train
5986;COMMAND;TURN_LEFT;train;test;train
5987;COMMAND;TURN_RIGHT;train;test;test
5988;COMMAND;LOOP_TWICE;valid;test;train
5989;COMMAND;LOOP_THREE_TIMES;valid;test;train
5990;COMMAND;LOOP_FOUR_TIMES;train;test;train
5991;ORIENTATION;ARROW_UP;train;test;train
5992;COMMAND;PLUS_ONE;train;test;test
5993;COMMAND;MINUS_ONE;train;test;train
5994;COMMAND;TURN_LEFT;train;test;test
5995;COMMAND;TURN_RIGHT;train;test;test
5996;COMMAND;LOOP_TWICE;train;test;train
5997;COMMAND;LOOP_THREE_TIMES;train;test;test
5998;COMMAND;LOOP_FOUR_TIMES;train;test;train
5999;COMMAND;LOOP_END;train;test;test
6000;COMMAND;PLUS_ONE;valid;test;train
6001;COMMAND;MINUS_ONE;valid;test;train
6002;ORIENTATION;ARROW_RIGHT;train;test;train
6003;COMMAND;TURN_LEFT;train;test;train
6004;COMMAND;TURN_RIGHT;train;test;train
6005;COMMAND;LOOP_TWICE;train;test;valid
6006;COMMAND;LOOP_THREE_TIMES;valid;test;train
6007;COMMAND;LOOP_FOUR_TIMES;train;test;valid
6008;COMMAND;LOOP_END;valid;test;train
6009;COMMAND;LOOP_END;train;test;train
6010;COMMAND;PLUS_ONE;train;test;train
6011;COMMAND;MINUS_ONE;train;test;train
6012;COMMAND;TURN_LEFT;train;test;valid
6013;ORIENTATION;ARROW_UP;train;test;train
6014;ORIENTATION;ARROW_RIGHT;train;test;train
6015;ORIENTATION;ARROW_DOWN;valid;test;train
6016;COMMAND;TURN_RIGHT;valid;test;test
6017;COMMAND;LOOP_TWICE;train;test;train
6018;COMMAND;LOOP_THREE_TIMES;train;test;train
6019;COMMAND;LOOP_FOUR_TIMES;train;test;train
6020;COMMAND;LOOP_END;train;test;train
6021;COMMAND;PLUS_ONE;train;test;test
6022;COMMAND;MINUS_ONE;train;test;test
6023;COMMAND;TURN_LEFT;train;test;train
6024;COMMAND;TURN_RIGHT;train;test;test
6025;COMMAND;LOOP_TWICE;train;test;test
6026;ORIENTATION;ARROW_LEFT;train;test;train
6027;COMMAND;LOOP_THREE_TIMES;train;test;train
6028;COMMAND;LOOP_FOUR_TIMES;train;test;train
6029;COMMAND;LOOP_END;train;test;test
6030;COMMAND;PLUS_ONE;train;test;test
6031;COMMAND;MINUS_ONE;train;test;train
6032;COMMAND;TURN_LEFT;train;test;test
6033;COMMAND;TURN_RIGHT;train;test;train
6034;COMMAND;LOOP_TWICE;train;test;train
6035;COMMAND;LOOP_THREE_TIMES;train;test;test
6036;COMMAND;LOOP_FOUR_TIMES;valid;test;test
6037;ORIENTATION;ARROW_UP;train;test;valid
6038;COMMAND;LOOP_END;train;test;train
6039;COMMAND;PLUS_ONE;train;test;test
6040;COMMAND;MINUS_ONE;train;test;test
6041;COMMAND;TURN_LEFT;train;test;train
6042;COMMAND;TURN_RIGHT;train;test;test
6043;COMMAND;LOOP_TWICE;train;test;train
6044;COMMAND;LOOP_THREE_TIMES;train;test;test
6045;COMMAND;LOOP_FOUR_TIMES;train;test;test
6046;COMMAND;LOOP_END;valid;test;train
6047;COMMAND;PLUS_ONE;train;test;train
6048;ORIENTATION;ARROW_RIGHT;valid;test;valid
6049;COMMAND;MINUS_ONE;train;test;test
6050;COMMAND;TURN_LEFT;train;test;test
6051;COMMAND;TURN_RIGHT;train;test;test
6052;COMMAND;LOOP_TWICE;train;test;train
6053;COMMAND;LOOP_THREE_TIMES;train;test;train
6054;COMMAND;LOOP_FOUR_TIMES;train;test;train
6055;COMMAND;LOOP_END;train;test;train
6056;COMMAND;PLUS_ONE;train;test;train
6057;COMMAND;MINUS_ONE;train;test;test
6058;COMMAND;TURN_LEFT;train;test;test
6059;ORIENTATION;ARROW_DOWN;valid;test;train
6060;COMMAND;TURN_RIGHT;train;test;test
6061;COMMAND;LOOP_TWICE;train;test;train
6062;COMMAND;LOOP_THREE_TIMES;train;test;train
6063;COMMAND;LOOP_FOUR_TIMES;valid;test;train
6064;COMMAND;LOOP_END;train;test;train
6065;COMMAND;PLUS_ONE;train;test;train
6066;COMMAND;MINUS_ONE;train;test;train
6067;COMMAND;TURN_LEFT;valid;test;train
6068;COMMAND;TURN_RIGHT;train;test;test
6069;COMMAND;LOOP_TWICE;train;test;train
6070;ORIENTATION;ARROW_LEFT;train;test;train
6071;COMMAND;LOOP_THREE_TIMES;train;test;train
6072;COMMAND;LOOP_FOUR_TIMES;train;test;test
6073;COMMAND;LOOP_END;train;test;train
6074;COMMAND;INSPECT;;;
6075;COMMAND;MINUS_ONE;train;test;test
6076;COMMAND;TURN_LEFT;train;test;train
6077;COMMAND;INSPECT;;;
6078;COMMAND;LOOP_TWICE;train;test;test
6079;COMMAND;LOOP_THREE_TIMES;train;test;train
6080;COMMAND;LOOP_FOUR_TIMES;train;test;train
6081;ORIENTATION;ARROW_DOWN;train;test;test
6082;COMMAND;LOOP_END;train;test;train
6083;COMMAND;PLUS_ONE;train;test;valid
6084;COMMAND;MINUS_ONE;train;test;train
6085;COMMAND;TURN_LEFT;train;test;test
6086;COMMAND;TURN_RIGHT;train;test;test
6087;COMMAND;LOOP_TWICE;train;test;train
6088;COMMAND;LOOP_THREE_TIMES;train;test;test
6089;COMMAND;LOOP_FOUR_TIMES;train;test;train
6090;COMMAND;LOOP_END;train;test;train
6091;COMMAND;INSPECT;;;
6092;ORIENTATION;ARROW_RIGHT;valid;test;train
6093;COMMAND;MINUS_ONE;train;test;test
6094;COMMAND;TURN_LEFT;train;test;train
6095;COMMAND;INSPECT;;;
6096;COMMAND;LOOP_TWICE;train;test;train
6097;COMMAND;LOOP_THREE_TIMES;train;test;train
6098;COMMAND;LOOP_FOUR_TIMES;train;test;train
6099;CROSS;CHECKED;train;test;train
6100;CROSS;EMPTY;train;test;test
6101;CROSS;CHECKED;train;test;test
6102;CROSS;EMPTY;train;test;train
6103;ORIENTATION;ARROW_UP;train;test;test
6104;CROSS;CHECKED;train;test;train
6105;CROSS;EMPTY;train;test;test
6106;CROSS;CHECKED;train;test;train
6107;CROSS;EMPTY;train;test;test
6108;CROSS;CHECKED;train;test;train
6109;CROSS;EMPTY;train;test;test
6110;CROSS;CHECKED;train;test;valid
6111;CROSS;EMPTY;train;test;test
6112;CROSS;CHECKED;train;test;train
6113;CROSS;EMPTY;valid;test;valid
6114;ORIENTATION;ARROW_LEFT;train;test;train
6115;CROSS;EMPTY;train;test;train
6116;CROSS;CHECKED;train;test;valid
6117;CROSS;EMPTY;valid;test;train
6118;CROSS;CHECKED;valid;test;train
6119;CROSS;EMPTY;train;test;train
6120;CROSS;CHECKED;train;test;valid
6121;CROSS;EMPTY;train;test;train
6122;CROSS;CHECKED;train;test;train
6123;CROSS;EMPTY;train;test;test
6124;CROSS;INSPECT;;;
6125;ORIENTATION;ARROW_DOWN;train;test;train
6126;ORIENTATION;ARROW_DOWN;train;test;train
6127;CROSS;EMPTY;train;test;train
6128;CROSS;INSPECT;;;
6129;CROSS;EMPTY;train;test;test
6130;CROSS;CHECKED;train;test;train
6131;CROSS;CHECKED;train;test;train
6132;CROSS;EMPTY;valid;test;train
6133;CROSS;INSPECT;;;
6134;CROSS;EMPTY;valid;test;test
